db,lang,pair_id,comet_score,src,mt
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,52385ad2,0.4575292766094208,"Provide a breakdown of the total expenditure on rice and pulses for different social groups and asset levels, sorted by caste category and highest rice spending.","Total expenditure ka breakdown do rice aur pulses par alag-alag social groups aur asset levels ke liye, sorted by caste category aur highest rice spending ke hisaab se."
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,728a07ac,0.4578562378883362,List the sub-district names for those sub-districts where the total number of registered private medical practitioners is at least 0 and the total number of community health workers is exactly 0.,Un sub-district names ki list dikhao jahan total number of registered private medical practitioners kam se kam 0 ho aur total number of community health workers exactly 0 ho.
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,7f34598b,0.4587048292160034,Which rural sub-districts reported active allopathic outpatient attendance during the year 2022?,Kaunse rural sub-districts ne year 2022 mein active allopathic outpatient attendance report ki thi?
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,4a7c38dd,0.4625404477119446,"Show the casualty class for all records where the casualty class is 'Pedestrian' and the casualty severity is level 2, grouped and ordered by the casualty class.","Casualty class dikhao un sabhi records ke liye jahan casualty class 'Pedestrian' hai aur casualty severity level 2 hai, grouped aur ordered by casualty class ke saath."
INDIA_Economic_Census_Firms,Hindi Romanized,77a4e2c5,0.4664042294025421,"List the sub-district names, ordered alphabetically, that had a total number of establishments greater than zero but zero residential or commercial establishments during the 2013 census year.","Sub-district names ki list banao, alphabetically order mein, jinke total establishments ki sankhya zero se zyada thi lekin residential ya commercial establishments zero the 2013 census year mein."
INDIA_Economic_Census_Firms,Hindi Romanized,414ab4d4,0.46868762373924255,"List the names of the ULB, RLB, or villages, sorted alphabetically, that have an estimated government assistance finance amount of 0.000 and an estimated self-help group loan finance amount of 0.000.","ULB, RLB, ya villages ke naam dikha do, alphabetically sort karke, jinke estimated government assistance finance amount 0.000 hai aur estimated self-help group loan finance amount bhi 0.000 hai."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,2376f2ec,0.46933841705322266,"List the educational level, the driving experience, and the average number of casualties for each combination of educational level and driving experience, ordered by the average number of casualties.","Har educational level aur driving experience ke combination ke liye, educational level, driving experience, aur average number of casualties dikhao, aur isko average number of casualties ke hisaab se order karo."
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,7b1134c5,0.47158798575401306,Show the allopathic outpatient attendance figures for the month of September 2020.,September 2020 ke allopathic outpatient attendance figures dikhao.
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,7fb10a91,0.47319579124450684,List the sub-district names where the total number of registered private medical practitioners is greater than zero or the total number of community health workers is greater than one.,Un sub-district names ki list dikhao jahan total number of registered private medical practitioners zero se zyada ho ya total number of community health workers one se zyada ho.
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,3c19c4d6,0.47598740458488464,"For households within the 15th asset index category, provide the average number of members and the total count of married women, grouped and ordered by state.","15th asset index category ke households ke liye, state-wise average members aur total married women ki count batao, group aur order by state karke."
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,07db8567,0.47601887583732605,List the district names for locations where the state name is either 'Assam' or 'Bihar'.,Un locations ke district names list karo jahan state name ya toh 'Assam' hai ya 'Bihar'.
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,138c1027,0.4764016568660736,"Rank the states by the average number of children aged 0 to 14 per household, from highest to lowest.","States ko ranking karo average number of children aged 0 to 14 per household ke basis par, highest se lowest."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,98f0a045,0.4767339527606964,Identify the case IDs for the ten Christian households with the highest asset index scores.,Top asset index score wale dus Christian households ke case IDs batado.
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,14fe55de,0.4777025580406189,"Provide a yearly breakdown of total allopathic outpatient attendance across both rural and urban areas, ordered chronologically.","Saal ke hisaab se, rural aur urban dono areas mein total allopathic outpatient attendance ka breakdown do, chronologically order karke."
INDIA_Economic_Census_Firms,Hindi Romanized,e9ab06a4,0.479287326335907,"For the census year 2013, list the sub-district names and the total sum of estimated education and human health and social services, ordered by this combined sum in descending order for the top 5 sub-districts.","Census year 2013 ke liye, sub-district names aur estimated education plus human health and social services ka total sum list karo, jise descending order mein arrange karo based on yeh combined sum, aur top 5 sub-districts dikhao."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,d34f7175,0.4809010326862335,Provide the household IDs and monthly non-food expenditure amounts for rural households located in Maharashtra.,Maharashtra mein rural households ke liye household IDs aur monthly non-food expenditure amounts provide karo.
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,4015b829,0.481038361787796,"Rank the urban sub-districts by the total number of pregnant women who received four or more antenatal checkups during the year 2021, starting with the highest count.","Urban sub-districts ko rank karo, jismein 2021 mein char ya zyada antenatal checkups wali pregnant women ka total count sabse zyada se shuru karte hue."
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,c213d252,0.4852965772151947,Identify the five rural districts with the highest average number of married women per household.,Top 5 rural districts batao jahan average married women per household sabse zyada ho.
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,105fb1f7,0.48536810278892517,Provide the household asset index and social-religious category for households that are involved in business activity subtype 40 and currently have outstanding loans.,Business activity subtype 40 mein involved aur abhi outstanding loans wale households ke liye household asset index aur social-religious category provide karo.
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,9ec3f15f,0.487103670835495,"For each district, list the district name and the total sum of the number of agricultural credit societies combined with the number of other credit societies.","Har district ke liye, district name aur agricultural credit societies aur other credit societies ka total sum list karo."
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,77bbac87,0.4892180860042572,"For each district, list the district name and the total combined number of registered private medical practitioners and community health workers.","Har district ke liye, district name aur registered private medical practitioners aur community health workers ka total combined number list karo."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,b04c5691,0.4936782419681549,"Rank the urban sub-districts by their total allopathic outpatient attendance, showing both the attendance figures and the total BCG vaccinations administered in each.","Urban sub-districts ko unke total allopathic outpatient attendance ke hisaab se rank karo, har ek ka attendance figure aur total BCG vaccinations administered bhi dikhao."
INDIA_IHDS_2011_TRACKING_SURVEY,Hindi Romanized,e2fb2120,0.49410584568977356,Show the distinct reason descriptions for migration where the migration reason ID is 1.,Migration reason ID 1 ke liye saare distinct reason descriptions dikhao.
INDIA_PRIMARY_POPULATION_CENSUS_1991,Hindi Romanized,7637c0ed,0.49685558676719666,List the location names for areas where either the number of households exceeds 500 or the total female population is greater than the total male population.,Location names dikhaao jahaan ya toh gharon ki sankhya 500 se zyada ho ya total female population total male population se zyada ho.
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,60f65c76,0.49938198924064636,Which rural sub-districts reported at least some Rotavirus 1 vaccinations in 2022 but had zero recorded Vitamin A first doses?,"Konsi rural sub-districts mein 2022 mein kuch Rotavirus 1 vaccinations to report hui hain, lekin Vitamin A first doses ka record bilkul zero hai?"
INDIA_IHDS_2011_TRACKING_SURVEY,Hindi Romanized,d2626894,0.49954333901405334,"List the reason descriptions for migration, specifically for cases where the years since migration is greater than three and the migration reason is associated with individuals who were married at the time of migration, grouped and ordered alphabetically by the reason description.","Migration ke reason descriptions list karo, specifically un cases ke liye jahan years since migration teen se zyada hain aur migration reason un individuals se associated hai jo migration ke time married the, inhein reason description ke hisaab se group aur alphabetically order karo."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,cddd642a,0.5010253190994263,"Show the light conditions, the weather conditions, and the total number of casualties, grouped by both light and weather conditions, and ordered from the highest to the lowest sum of casualties.","Light conditions, weather conditions, aur total number of casualties dikhao, dono light aur weather conditions ke hisaab se group karke, aur casualties ke sum ke basis par highest se lowest tak order karke."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,bb8710c3,0.5038657784461975,Which sub-districts conducted more than 50 immunization sessions or had over 40 sessions with an ASHA worker present during 2022?,Kaunse sub-districts mein 2022 mein 50 se zyada immunization sessions conduct kiye gaye ya 40 se zyada sessions mein ASHA worker maujood tha?
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,2db92e12,0.504994809627533,"Rank the urban sub-districts by their total allopathic outpatient attendance for the year 2022, from highest to lowest.","Urban sub-districts ko 2022 ke total allopathic outpatient attendance ke hisaab se rank karo, highest se lowest tak."
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,64f92f62,0.5054948925971985,"List the states that have Dalit households categorized in the 15th asset index, sorted alphabetically.","States list karo jismein Dalit households 15th asset index mein categorized hain, alphabetically sorted."
INDIA_Economic_Census_Firms,Hindi Romanized,cb5b8b67,0.5074300169944763,"List the sub-district names for the census year 2013, ordered by the estimated number of religious properties owned by Sikhs in descending order.","Census year 2013 ke liye sub-district names batao, jahan Sikhs ke religious properties ki estimated number ke hisaab se descending order mein arrange karo."
INDIA_PRIMARY_POPULATION_CENSUS_1991,Hindi Romanized,364764aa,0.5085089206695557,"List the location names, ordered alphabetically, for areas where the number of occupied residential houses is greater than 128.000 and the total number of female main workers in the mining and quarrying sector is at least 0.000.","Location names ki list banao, alphabetically order mein, jin areas mein occupied residential houses ki sankhya 128.000 se zyada hai aur mining and quarrying sector mein total female main workers ki sankhya kam se kam 0.000 hai."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,a914e6b9,0.5112913846969604,"List the light conditions and weather conditions along with the total number of casualties for each combination, where the total casualties exceed 2, and order the results from the highest number of casualties to the lowest.","Light conditions aur weather conditions ko list karo saath mein total number of casualties ke liye har combination ke liye, jahan total casualties 2 se zyada ho, aur results ko highest number of casualties se lowest tak order karo."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,c8f78b4a,0.5140904784202576,"Provide the asset index and secondary social network contact types for Christian households, ordered from highest to lowest wealth.","Christian households ke liye asset index aur secondary social network contact types provide karo, highest se lowest wealth ke order mein."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,1ccaf231,0.5143061280250549,Identify the top 10 Christian households with the highest asset index.,Sabse zyada asset index wale top 10 Christian households dhoondho.
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,71d5f8f4,0.5149031281471252,"List the distinct light conditions for accidents where the number of casualties is greater than two and the day of the week is not Sunday, ordered alphabetically by the light conditions.","Distinct light conditions dikhao un accidents ke liye jahan casualties ki sankhya do se zyada ho aur din Sunday na ho, aur light conditions ko alphabetically order karo."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,490d74ea,0.5150017738342285,"Provide the asset index and secondary social network contact types for Muslim households, ordered from highest to lowest wealth.","Muslim households ke liye asset index aur secondary social network contact types provide karo, highest se lowest wealth ke order mein."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,ca663f58,0.5158567428588867,Provide a breakdown by state and village healthcare availability showing the average monthly per capita consumption and total non-food expenditure.,"State aur village ke hisaab se healthcare availability ka breakdown do, jo average monthly per capita consumption aur total non-food expenditure dikhaye."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,3cfe7990,0.5163955688476562,"For each age band of the driver, list the age band, the average number of casualties, and the total count of accident IDs.","Driver ke har age band ke liye, age band ko list karo, average number of casualties ko dikhao, aur total count of accident IDs ko batao."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,b6a7b81b,0.5189816355705261,"List the names of rural sub-districts or those with records from 2022 that have reported at least some allopathic outpatient attendance, sorted alphabetically.","Rural sub-districts ya 2022 ke records wale sub-districts ke naam list karo, jinhone kuch allopathic outpatient attendance report ki ho, alphabetical order mein sort karke."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,52ebce1e,0.5195069313049316,"Provide a breakdown by caste and religion group showing the average household income, total outstanding loans, and the total count of animal care workers.","Caste aur religion group ke hisaab se breakdown do, jismein average household income, total outstanding loans, aur animal care workers ka total count dikhao."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,4398e9a5,0.5209125876426697,"Rank the states by their average monthly non-food household expenditure in rural areas, showing only those with recorded consumption data.","States ko unke average monthly non-food household expenditure ke hisaab se rural areas mein rank karo, sirf woh dikhao jinke paas recorded consumption data available ho."
INDIA_PRIMARY_POPULATION_CENSUS_1991,Hindi Romanized,de0da2c9,0.5217810869216919,"For the census year 1991, list each state along with the total number of households and the average number of occupied residential houses, grouped by state.","Census year 1991 ke liye, har state ko list karo jisme total households ki sankhya aur average occupied residential houses ki sankhya ho, grouped by state."
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,548d5bcd,0.5218576788902283,"Rank the urban sub-districts by the total number of pregnant women who received four or more antenatal care checkups during the year 2021, starting with the highest.","Urban sub-districts ko rank karo, jismein sabse zyada se shuru karte hue, 2021 ke saal mein chaar ya usse adhik antenatal care checkups paane wali pregnant women ki kul sankhya ke hisaab se."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,eb2d5b40,0.522381603717804,"Rank the sub-districts by their total allopathic outpatient attendance, from highest to lowest.","Sub-districts ko unke total allopathic outpatient attendance ke hisaab se rank karo, highest se lowest tak."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,879ca700,0.522381603717804,"Rank the sub-districts by their total allopathic outpatient attendance, from highest to lowest.","Sub-districts ko unke total allopathic outpatient attendance ke hisaab se rank karo, highest se lowest tak."
INDIA_Economic_Census_Firms,Hindi Romanized,7a3b84bc,0.5241564512252808,"List the district names for all districts located in the state of 'Andhra Pradesh', ordered alphabetically by district name.","Andhra Pradesh state mein jitne bhi districts hain, unke district names alphabetically order mein list karo."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,f2b3ef63,0.5244013071060181,"Provide the household IDs and total outstanding loan amounts for all OBC households, ordered from highest to lowest asset index.","OBC households ke liye household IDs aur total outstanding loan amounts provide karo, asset index ke hisaab se highest se lowest order mein."
INDIA_IHDS_2011_TRACKING_SURVEY,Hindi Romanized,0360a402,0.5275264382362366,List the household IDs for all households where the same address indicator is marked as 'Yes'.,Un sabhi households ke household IDs list karo jahan same address indicator 'Yes' marked hai.
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,1d7f6147,0.5280649065971375,Which sub-districts held more than 50 immunization sessions or had over 40 sessions with an ASHA worker present during 2021?,Kaunse sub-districts mein 2021 mein 50 se zyada immunization sessions hue ya 40 se zyada sessions mein ASHA worker maujood tha?
INDIA_Economic_Census_Firms,Hindi Romanized,3222d0c9,0.5282971858978271,"For the most recent census year available, list each sub-district name along with the total sum of establishments owned by females, grouped by sub-district and ordered from the highest to lowest total.","Sabse recent census year ke liye, har sub-district ka naam list karo along with total sum of establishments jo females ki owned hain, sub-district ke hisaab se grouped karke aur highest to lowest total mein ordered karke."
INDIA_ICRISAT_District_Level_Agricultural_Data,Hindi Romanized,2c32040a,0.5288267731666565,"Provide a district-wise breakdown of the total area and production of pearl millet in Chhattisgarh for the year 1970, ranked by production volume.","Chhattisgarh mein 1970 ke liye, district-wise pearl millet ka total area aur production ka breakdown do, production volume ke hisaab se ranked karke."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,00c83cbc,0.5300950407981873,Provide the total allopathic outpatient attendance for each district and area type recorded during the year 2022.,2022 mein record kiye gaye har district aur area type ke liye total allopathic outpatient attendance provide karo.
INDIA_PRIMARY_POPULATION_CENSUS_1991,Hindi Romanized,367cce91,0.5302141904830933,"For the census year 1991, list the district and the female working population for the top 10 records with the highest female working population.","Census year 1991 ke liye, district aur female working population list karo, jahan female working population sabse zyada ho, top 10 records ke liye."
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,0387be49,0.5309896469116211,"List the outpatient IDs and their corresponding allopathic attendance counts for December 2022, focusing only on those with recorded visits, sorted from highest to lowest attendance.","December 2022 ke outpatient IDs aur unke allopathic attendance counts list karo, sirf recorded visits wale, aur attendance ke hisaab se highest se lowest sort karo."
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,cf95a848,0.5313929319381714,List the top 10 rural districts with the highest average household size.,Top 10 rural districts batao jahan average household size sabse zyada ho.
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,53dfc9ea,0.5318080186843872,"List the sub-district names for sub-districts belonging to district ID 1 that have exactly 0.000 agricultural credit societies, ordered alphabetically by sub-district name.","District ID 1 ke un sub-district names ki list dikhao jahan agricultural credit societies exactly 0.000 hain, aur results ko sub-district name ke hisaab se alphabetically order karo."
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,8f6869cc,0.5334633588790894,"Provide a state-wise breakdown of the total number of household members and married women living in urban areas, focusing only on states with more than five household members and sorting the results by the highest count of married women.","State-wise breakdown do jo total household members aur married women urban areas mein rehte hain, sirf un states ke liye jahan household members five se zyada hain, aur results ko married women ki highest count ke hisaab se sort karo."
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,35a338b3,0.5358392000198364,"Provide the total number of married women and children aged 0 to 14 living in urban areas, specifically for regions with more than one recorded household.","Urban areas mein, ek se zyada recorded households wale regions ke liye, married women aur 0 to 14 age ke children ki total count provide karo."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Telugu,a914e6b9,0.535940408706665,"List the light conditions and weather conditions along with the total number of casualties for each combination, where the total casualties exceed 2, and order the results from the highest number of casualties to the lowest.","ప్రతి కలయికకు కాశ్మీర్ సంఖ్య 2 కంటే ఎక్కువ ఉన్న చోట, కాశ్మీర్ సంఖ్య ఎక్కువ నుండి తక్కువకు క్రమం చేసి, కాశ్మీర్ సంఖ్య కలిసి ప్రకాశ పరిస్థితులు మరియు వాతావరణ పరిస్థితులను జాబితా చేయండి."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,547dfb70,0.5361155867576599,"List the accident ID and the total sum of casualties for each accident where the light conditions were 'Darkness - no lighting' and the collision type was 'Vehicle with vehicle collision', specifically for those accidents where the total number of casualties is greater than 5, ordered from the highest number of casualties to the lowest.","Accident ID aur total casualties ka sum dikhao har ek accident ke liye jahan light conditions 'Darkness - no lighting' the aur collision type 'Vehicle with vehicle collision' tha, specifically un accidents ke liye jahan total casualties 5 se zyada hain, casualties ke count ke basis par highest se lowest tak order karke."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,7768a6de,0.5365740656852722,"For each age band of the driver, list the age band itself, the average number of casualties, and the total count of accident IDs.","Driver ke har age band ke liye, age band ko list karo, average number of casualties ko dikhao, aur total count of accident IDs ko batao."
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,f3579a90,0.5393531918525696,"Which rural sub-districts recorded a total allopathic outpatient attendance of more than 5,000 during the year 2021?","Kaun se rural sub-districts ne saal 2021 mein 5,000 se zyada allopathic outpatient attendance record ki thi?"
INDIA_PRIMARY_POPULATION_CENSUS_1991,Hindi Romanized,e9b1e510,0.5404202938079834,"For the census year 1991 in the North And Middle Andaman district of Andaman And Nicobar Islands, list each location name along with the total number of occupied residential houses and the total number of households, sorted in descending order by the total number of occupied residential houses.","1991 ke census year ke liye, Andaman And Nicobar Islands ke North And Middle Andaman district mein, har location ka naam, total occupied residential houses ki sankhya, aur total households ki sankhya list karo, jise total occupied residential houses ke descending order mein sort karna hai."
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,ec543cbd,0.5425529479980469,Provide a breakdown by state and urban/rural status showing the average household size and the total number of households recorded.,"State aur urban/rural status ke hisaab se breakdown do, jismein average household size aur total recorded households dikhao."
INDIA_ROAD_ACCIDENTS_DATASET_2001,Hindi Romanized,0c81d217,0.5431874394416809,"List the educational level and driving experience of drivers, along with the average number of casualties per accident, grouped by their educational level and driving experience, and sorted by the average number of casualties in descending order.","Drivers ke educational level aur driving experience ke saath unke accidents mein average casualties dikhao, educational level aur driving experience ke hisaab se group karo, aur average casualties ke basis par descending order mein sort karo."
INDIA_ICRISAT_District_Level_Agricultural_Data,Hindi Romanized,04a7ea75,0.5435014963150024,"Provide a yearly breakdown of pearl millet yields for districts in Chhattisgarh between 1966 and 1970, sorted chronologically with the highest yields appearing first.","Chhattisgarh ke districts mein 1966 se 1970 tak pearl millet yields ka yearly breakdown do, chronologically sort karke, highest yields pehle dikhao."
INDIA_Economic_Census_Firms,Hindi Romanized,a457d390,0.5443376302719116,"For the most recent census year available, list each ULB/RLB village name along with the total estimated government financial assistance and the total estimated finance from borrowing institutions, grouped by village name and ordered by the total government assistance in descending order.","Sabse recent census year ke liye, har ULB/RLB village ka naam list karo, saath mein total estimated government financial assistance aur total estimated finance from borrowing institutions, village name ke hisaab se group karke aur total government assistance ke descending order mein arrange karo."
INDIA_Economic_Census_Firms,Hindi Romanized,f9a67de8,0.5447192788124084,"List the sub-district names for the census year 2013 where the total estimated human health and social work value is greater than 0.000 and the total estimated education value is exactly 0.000, ordered alphabetically by the sub-district name.","Census year 2013 ke liye un sub-district names dikhaiye jahan total estimated human health and social work value 0.000 se zyada ho aur total estimated education value exactly 0.000 ho, aur results sub-district name ke hisaab se alphabetically order mein hon."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,7daf5e17,0.5451103448867798,Which sub-districts conducted immunization sessions in 2021 but did not distribute any combined oral pill cycles?,"2021 mein kaun se sub-districts ne immunization sessions conduct kiye, lekin combined oral pill cycles distribute nahi kiye?"
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,6670cfc6,0.5451833009719849,Provide a sub-district breakdown of total BCG and OPV birth dose vaccinations administered across rural areas of the Andaman and Nicobar Islands.,"Andaman aur Nicobar Islands ke rural areas mein, BCG aur OPV birth dose vaccinations ka total sub-district wise breakdown provide karo."
INDIA_IHDS_2011_TRACKING_SURVEY,Hindi Romanized,725d9099,0.5475932955741882,"List the household ID, the household number, the new household split number, and the completion status for all records where the household split number is 1, ordered by the household ID.","Un saare records ke liye household ID, household number, new household split number, aur completion status list karo jahan household split number 1 hai, aur result ko household ID ke hisaab se order karo."
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,d8182b01,0.5501796007156372,"For each district, list the district name and calculate the total number of agricultural credit societies and the total number of other credit societies, ordered alphabetically by the district name.","Har ek district ke liye, district name list karo aur total number of agricultural credit societies aur total number of other credit societies calculate karo, aur result ko district name ke hisaab se alphabetically order mein dikhao."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,234a5b39,0.5522813200950623,"Provide a state-wise breakdown of average monthly per capita consumption and non-food expenses, comparing urban and rural areas based on the 2001 census.","2001 census ke data se, state-wise breakdown dijiye average monthly per capita consumption aur non-food expenses ka, urban aur rural areas ke comparison mein."
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,f853df43,0.5531662702560425,List the sub-district names for areas where either the rural population is greater than 1109.000 or the scheduled tribes rural population exceeds 23.000.,Un sub-district names ki list dikhao jahan ya toh rural population 1109.000 se zyada hai ya scheduled tribes rural population 23.000 se exceed karti hai.
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,cf0db537,0.5536348819732666,"Rank the months of 2022 by their total allopathic outpatient attendance, from highest to lowest.","2022 ke months ko unke total allopathic outpatient attendance ke hisaab se rank karo, highest se lowest tak."
INDIA_Economic_Census_Firms,Hindi Romanized,64e64570,0.554391622543335,"For the most recent census year available, list each sub-district name and the total sum of establishments owned by females, grouped by sub-district and ordered from the highest to lowest count.","Sabse naya jansankhya ganana ke year ke liye, har ek sub-district ka naam aur females dwara owned establishments ka total sum list karo, sub-district ke hisaab se group karke aur highest se lowest count tak order mein."
INDIA_IHDS_2011_TRACKING_SURVEY,Hindi Romanized,d6b359a0,0.5569170713424683,List the household ID and the household split number for all records where the same address indicator is marked as 'Yes'.,Un saare records ke liye household ID aur household split number list karo jahan same address indicator 'Yes' marked hai.
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,044dcd8f,0.5571712255477905,"Identify the states where the maximum monthly non-food expenditure for urban households does not exceed 5,000 rupees.","States identify karo jahan urban households ka maximum monthly non-food expenditure 5,000 rupees se zyada na ho."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,1cbbf0d2,0.5573937892913818,Identify the household IDs for families that have a household assets index of 27 and have recorded a Gauna ceremony date.,Household IDs ko identify karo jo families ka household assets index 27 hai aur Gauna ceremony date record kiya hai.
INDIA_ICRISAT_District_Level_Agricultural_Data,Hindi Romanized,2e03f917,0.5578720569610596,Provide the average yields for soybeans and groundnuts by state for the period between 1966 and 1970.,"Soybeans aur groundnuts ke average yields state-wise batao, 1966 se 1970 ke darmiyan."
INDIA_IHDS_2005_HOUSEHOLD_SURVEY,Hindi Romanized,4bdaef0f,0.5584350824356079,"Provide a breakdown of the average social ID and the total number of animal care workers, grouped by caste/religion category and social network contact type, for all households with recorded members, sorted by the highest average social ID.","Caste/religion category aur social network contact type ke hisaab se, average social ID aur animal care workers ki total sankhya ka breakdown do, un sabhi recorded members ke liye, jismein highest average social ID ke anusaar sort kiya gaya ho."
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,452a75e8,0.5586936473846436,"For each sub-district and district, list the sub-district name, the district name, and the total number of agricultural credit societies.","Har sub-district aur district ke liye, sub-district name, district name, aur agricultural credit societies ka total number list karo."
INDIA_HMIS_Sub_District_Report_Rural_Urban,Hindi Romanized,554e01a1,0.5614957809448242,Which sub-districts distributed combined oral pill cycles but did not distribute any condoms during the year 2022?,"Kaunse sub-districts ne 2022 mein combined oral pill cycles distribute kiye, lekin condom ek bhi nahi baate?"
INDIA_Economic_Census_Firms,Hindi Romanized,a80ce3c9,0.5619454979896545,"For the census year 2013, list the sub-district names and the ULB/RLB village names for locations where the estimated ownership by Sikhs is greater than or equal to 0.000, ordered alphabetically by the sub-district name.","Census year 2013 ke liye, un locations ke sub-district names aur ULB/RLB village names list karo jahan estimated ownership by Sikhs 0.000 se greater than or equal hai, aur results ko sub-district name ke hisaab se alphabetically order mein arrange karo."
INDIA_Economic_Census_Firms,Hindi Romanized,bb7e100c,0.5621761679649353,List the sub-district names for the census year 2013 where the total estimated government assistance finance is greater than 0.000 and the total estimated finance from loan self-help groups is exactly 0.000.,Batao un sub-district ke naam jinke liye census year 2013 mein total estimated government assistance finance 0.000 se zyada ho aur total estimated finance from loan self-help groups exactly 0.000 ho.
INDIA_Village_Amenities_Directory_2001,Hindi Romanized,ed0f7cfd,0.5622026324272156,"List each district name along with the total number of registered private medical practitioners and the total number of community health workers, grouped by district name and ordered by the total number of registered private medical practitioners in descending order.","Har ek district name list karo, saath mein total number of registered private medical practitioners aur total number of community health workers bhi dikhao, district name ke hisaab se group karke aur total number of registered private medical practitioners ke descending order mein sort karke."
INDIA_HMIS_Sub_District_Report_Facility_wise,Hindi Romanized,6df9c007,0.5622477531433105,Which sub-districts recorded allopathic outpatient attendance in 2022 but had no such attendance in 2021?,"Kaunse sub-districts mein 2022 mein allopathic outpatient attendance record hui, lekin 2021 mein aisi koi attendance nahi thi?"
INDIA_IHDS_2005_INDIVIDUAL_SURVEY,Hindi Romanized,0f6d8b08,0.5622643232345581,"Provide a breakdown of the average household size and the average number of married women per household, categorized by religious or caste groups, urban-rural status, and state.","Religious ya caste groups ke hisaab se, urban-rural status aur state ke basis par, average household size aur average number of married women per household ka breakdown provide karo."
